response_id,id_col,submission_id,analysis_id,split_id,beta_estimate,contrast,adjusted_df,beta_SE,transformation,link_function_reported,dataset,mixed_model,response_transformation_description,response_transformation_status,response_variable_type,response_construction_description,response_variable_name,response_id_S2,test_variable,sample_size,Bayesian,linear_model,model_subclass,num_variables,num_effects,num_fixed_variables,num_fixed_effects,num_random_variables,num_random_effects,num_interactions,num_duplicate_terms,exclusions_all,exclusions_effect_analysis,exclusion_predictions,ConclusionS1,Conclusion,software,data_cleaning_preprocessing_tool,data_cleaning_preprocessing_version,data_analysis_tool,data_analysis_version,SurveyID,Date,Season,Property,Quadrat no,Easting,Northing,Aspect,Landscape position,ExoticAnnualGrass_cover,ExoticAnnualHerb_cover,ExoticPerennialHerb_cover,ExoticPerennialGrass_cover,ExoticShrub_cover,NativePerennialFern_cover,NativePerennialGrass_cover,NativePerennialHerb_cover,NativePerennialGraminoid_cover,NativeShrub_cover,BareGround_cover,Litter_cover,MossLichen_cover,Rock_cover,Euc_canopy_cover,Distance_to_Eucalypt_canopy(m),euc_sdlgs0_50cm,euc_sdlgs50cm-2m,euc_sdlgs>2m,annual_precipitation,precipitation_warmest_quarter,precipitation_coldest_quarter,PET,MrVBF,K_perc,Th_ppm,U_ppm,SRad_Jan,SRad_Jul,all_grass,all_exotic_grass,all_native_grass_graminoid,all_non-grass_veg,shrub_cover,herb_cover,other_veg,bare,month,all_exotic_herb,native_herb_fern_gram,growing_space,soilPC1,coverPC1,coverPC2,coverPC3,precip_max_range,year,size_class,all_perennial_grass,sample,hatch_year,hatch_nest_breed_ID,hatch_Area,hatch_Box,hatch_mom_Ring,hatch_nest_dad_Ring,Extra-pair_paternity,Extra-pair_dad_ring,genetic_dad_ring_(WP_or_EP),hatch_nest_LD,hatch_nest_CS,hatch_nest_OH,d0_hatch_nest_brood_size,d14_hatch_nest_brood_size,rear_nest_breed_ID,rear_area,rear_Box,rear_mom_Ring,rear_dad_Ring,rear_nest_trt,home_or_away,rear_nest_LD,rear_nest_CS,rear_nest_OH,rear_d0_rear_nest_brood_size,rear_Cs_out,rear_Cs_in,net_rearing_manipulation,rear_Cs_at_start_of_rearing,d14_rear_nest_brood_size,number_chicks_fledged_from_rear_nest,Date_of_day14,day_14_tarsus_length,day_14_weight,day14_measurer,chick_sex_molec,chick_survival_to_first_breed_season,within-area_movement,brood_reduction,blood_sib,hatch_incub_length,rear_incub_length,relatedness,competition_weight,relative_CS,envir_rear,percent_change,parentage,manipulation_non,seasonal_timing,brood_mortality,brood_sex_ratio,TeamIdentifier
R_3rIdpCqsQtsmgqT,Adelong-1-1-1,1,1,1,0.29,slope,1952.32,0.01675,identity,identity,blue tit,1,z.score,z.score,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_3rIdpCqsQtsmgqT,rear_Cs_at_start_of_rearing,3208,0,linear,standard,8,8,7,7,1,1,0,0,retain,retain,NA,nestlings were lighter when rearing brood size 14 days after hatching was larger,neg_c,"R, version 3.6.2",R,3.6.2,R,3.6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_CS,hatch_nest_OH,d0_hatch_nest_brood_size,NA,NA,NA,NA,NA,NA,rear_nest_trt,NA,NA,rear_nest_CS,NA,NA,NA,NA,NA,rear_Cs_at_start_of_rearing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,relatedness,NA,NA,NA,NA,NA,NA,NA,NA,NA,Adelong
R_40VJPSNfIlSJGAV,Angasto-1-1-2,1,1,2,-0.29782521,control-enlarged,547.8151,0.0525173,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_40VJPSNfIlSJGAV,rear_nest_trt_C.E,3720,0,linear,standard,8,8,6,6,2,2,0,0,retain,retain,NA,"There was no interaction between between brood size and experimental treatment on tarsus length (parametric bootstrap p-value : p = 0.508). However, there was a negative effect of the Enlarged treatment on tarsus length as compared to the Control treatment (Table 1 ;  Figure 1 ; p = 0.001), but no effect of body size (Table 1 ; p= 0.088).",neg_c,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,NA,NA,within-area_movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Angasto
R_40VJPSNfIlSJGAV,Angasto-3-3-2,3,3,2,-0.211005222,control-enlarged,294.8284,0.08013358,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_40VJPSNfIlSJGAV,rear_nest_trt_C.E,2626,0,linear,standard,10,10,8,8,2,2,0,0,retain,retain,NA,"There was no 3-way interaction between between brood size, experimental treatment and chick sex on tarsus length (p = 0.323), or any other two-way interactions (brood size * treatment: p = 0.389, brood size * chick sex: p= 0.229, treatment * chick sex: p= 0.672). However, as found in the full dataset, there was an effect of experimental treatment (p = 0.001), with a reduced body size in the Enlarged treatment (Table 3), but no effect of body size (p= 0.619).",neg_c,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,within-area_movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Angasto
R_40VJPSNfIlSJGAV,Angasto-1-1-1,1,1,1,-0.07273354,reduced-control,581.6741,0.05334864,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_40VJPSNfIlSJGAV,rear_nest_trt_R.C,3720,0,linear,standard,8,8,6,6,2,2,0,0,retain,retain,NA,"There was no interaction between between brood size and experimental treatment on tarsus length (parametric bootstrap p-value : p = 0.508). However, there was a negative effect of the Enlarged treatment on tarsus length as compared to the Control treatment (Table 1 ;  Figure 1 ; p = 0.001), but no effect of body size (Table 1 ; p= 0.088).",neg_c,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,NA,NA,within-area_movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Angasto
R_40VJPSNfIlSJGAV,Angasto-3-3-1,3,3,1,-0.125925605,reduced-control,304.0428,0.08198197,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_tarsus_length,R_40VJPSNfIlSJGAV,rear_nest_trt_R.C,2626,0,linear,standard,10,10,8,8,2,2,0,0,retain,retain,NA,"There was no 3-way interaction between between brood size, experimental treatment and chick sex on tarsus length (p = 0.323), or any other two-way interactions (brood size * treatment: p = 0.389, brood size * chick sex: p= 0.229, treatment * chick sex: p= 0.672). However, as found in the full dataset, there was an effect of experimental treatment (p = 0.001), with a reduced body size in the Enlarged treatment (Table 3), but no effect of body size (p= 0.619).",neg_c,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,NA,NA,day14_measurer,chick_sex_molec,NA,within-area_movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Angasto
R_40VJPSNfIlSJGAV,Angasto-2-2-2,2,2,2,-0.82358468,control-enlarged,486.4738,0.08598747,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_40VJPSNfIlSJGAV,rear_nest_trt_C.E,3720,0,linear,standard,10,11,7,8,3,3,1,0,retain,retain,exclude,"For chick body condition, there was a significant interaction between brood size and experimental treatment (Table 2 ; p- = 0.034), with a negative effect of brood size on chick weight in the Reduced treatment but not the others and an overall lower weight in Enlarged broods (Figure 2).",neg_q,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,hatch_Area,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,day_14_tarsus_length,NA,day14_measurer,NA,NA,within-area_movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Angasto
R_40VJPSNfIlSJGAV,Angasto-4-4-2,4,4,2,-0.92179141,control-enlarged,251.1803,0.13113356,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_40VJPSNfIlSJGAV,rear_nest_trt_C.E,2626,0,linear,standard,12,13,9,10,3,3,1,0,retain,retain,exclude,NA,neg_q,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,hatch_Area,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,day_14_tarsus_length,NA,day14_measurer,chick_sex_molec,NA,within-area_movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Angasto
R_40VJPSNfIlSJGAV,Angasto-2-2-1,2,2,1,0.04597628,reduced-control,494.9425,0.08656262,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_40VJPSNfIlSJGAV,rear_nest_trt_R.C,3720,0,linear,standard,10,11,7,8,3,3,1,0,retain,retain,exclude,"For chick body condition, there was a significant interaction between brood size and experimental treatment (Table 2 ; p- = 0.034), with a negative effect of brood size on chick weight in the Reduced treatment but not the others and an overall lower weight in Enlarged broods (Figure 2).",neg_q,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,hatch_Area,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,day_14_tarsus_length,NA,day14_measurer,NA,NA,within-area_movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Angasto
R_40VJPSNfIlSJGAV,Angasto-4-4-1,4,4,1,0.16801491,reduced-control,254.325,0.13390158,identity,identity,blue tit,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,day_14_weight,R_40VJPSNfIlSJGAV,rear_nest_trt_R.C,2626,0,linear,standard,12,13,9,10,3,3,1,0,retain,retain,exclude,NA,neg_q,R,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,hatch_nest_breed_ID,hatch_Area,NA,NA,NA,NA,NA,NA,NA,NA,hatch_nest_OH,NA,NA,rear_nest_breed_ID,NA,NA,NA,NA,rear_nest_trt,home_or_away,NA,NA,NA,NA,NA,NA,NA,NA,d14_rear_nest_brood_size,NA,NA,day_14_tarsus_length,NA,day14_measurer,chick_sex_molec,NA,within-area_movement,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Angasto
R_4ZWbwCKuORJbmMx,Antwerp-1-5-1,1,5,1,-1.07,control-enlarged,843.98863,0.0896,identity,identity,blue tit,1,NA,NA,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_4ZWbwCKuORJbmMx,rear_nest_trt_C.E,3720,0,generalised,standard,6,6,2,2,4,4,0,0,retain,retain,NA,Brood size has a significant effect on sibling growth with reduced broods having longer tarsi and heavier bodies compared with controls while chicks in enlarged broods had shorter tarsi and lighter bodies.,neg_q,R version 3.6.1,R,3.6.1,R,3.6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,NA,NA,NA,hatch_mom_Ring,NA,NA,NA,NA,hatch_nest_LD,NA,NA,NA,NA,NA,rear_area,rear_Box,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Antwerp
R_4ZWbwCKuORJbmMx,Antwerp-1-5-2,1,5,2,-0.0147,reduced-control,871.332,0.0887,identity,identity,blue tit,1,NA,NA,original variable (transformed prior to analysis [not with a link function in analysis]),NA,day_14_weight,R_4ZWbwCKuORJbmMx,rear_nest_trt_R.C,3720,0,generalised,standard,6,6,2,2,4,4,0,0,retain,retain,NA,Brood size has a significant effect on sibling growth with reduced broods having longer tarsi and heavier bodies compared with controls while chicks in enlarged broods had shorter tarsi and lighter bodies.,neg_q,R version 3.6.1,R,3.6.1,R,3.6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hatch_year,NA,NA,NA,hatch_mom_Ring,NA,NA,NA,NA,hatch_nest_LD,NA,NA,NA,NA,NA,rear_area,rear_Box,NA,NA,rear_nest_trt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Antwerp
R_9FUOSSR4h4s5OlX,Canberra-1-1-1,1,1,1,0.05045,slope,339.37501,0.18504,log,log,eucalyptus,1,NA,NA,constructed variable (combining information from two or more original variables),euc_sdlgs0_50cm + euc_sdlgs50cm-2m,euc_sdlgs0_2m,R_9FUOSSR4h4s5OlX,ExoticPerennialGrass_cover,342,0,generalised,standard,5,5,4,4,1,1,0,0,retain,retain,NA,"The results of the analyses do not suggest an association between seedling recruitment and grass cover, irrespective of the grasses geographic origin.",none_c,R (version 3.6.3 (2020-02-29)),R,3.6.3,R,3.6.3,NA,NA,NA,Property,NA,NA,NA,NA,NA,ExoticAnnualGrass_cover,NA,NA,ExoticPerennialGrass_cover,NA,NA,NativePerennialGrass_cover,NA,NativePerennialGraminoid_cover,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Canberra
R_9GOTiblKFa9C4x3,Capertee-1-1-1,1,1,1,-0.399331,slope,280.22552,0.195949,log,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs50cm_2m,R_9GOTiblKFa9C4x3,all_exotic_grass,345,0,generalised,standard,11,11,10,10,1,1,0,0,retain,retain,NA,"Overall, the association between seedling recruitment and grass cover was weak and other factors are indicated to be more important for Eucalyptus seedling recruitment. For the initial seedling recruitment (size seedlings 0 Ã¢â‚¬â€œ 0.5 m) no statistical clear association with either exotic or annual grass cover was found",none_q,R 4.0.0,R,4.0.0,R,4.0.0,NA,NA,NA,Property,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NativePerennialGrass_cover,NA,NA,NA,BareGround_cover,Litter_cover,NA,Rock_cover,NA,Distance_to_Eucalypt_canopy(m),NA,NA,NA,annual_precipitation,NA,NA,NA,NA,NA,Th_ppm,NA,NA,NA,NA,all_exotic_grass,NA,NA,NA,NA,NA,NA,NA,all_exotic_herb,native_herb_fern_gram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Capertee
R_9GOTiblKFa9C4x3,Capertee-2-2-1,2,2,1,-0.236116,slope,262.91434,0.248979,log,log,eucalyptus,1,NA,NA,"original variable (not transformed prior to analysis - if transformed with link function in analysis, click this option)",NA,euc_sdlgs0_50cm,R_9GOTiblKFa9C4x3,all_exotic_grass,345,0,generalised,standard,11,11,10,10,1,1,0,0,retain,retain,NA,"Overall, the association between seedling recruitment and grass cover was weak and other factors are indicated to be more important for Eucalyptus seedling recruitment.  later seedling recruitment (size seedlings 0.5 Ã¢â‚¬â€œ 2 m) exotic grass cover showed a statistical clear association with decreasing number of seedlings. However, the estimated effects were smaller than for all other statistical clear association found, except distance to Eucalyputs spp. canopy. 
The semi-explorative results of other included predictors show that for initial seedling recruitment, the only statistical clear effect was negative association with distance to Eucalyptus spp. canopy, suggesting that at this stage seedling recruitment is largely depend on seed sources rather than other factors. At later seedling recruitment distance to Eucalyptus spp. canopy still shows an negative association, but other abiotic and biotic factors are indicated to become increasingly important such as soil conditions (thorium), litter cover and competition with exotic species (exotic herb and grass cover). 
",neg_q,R 4.0.0,R,4.0.0,R,4.0.0,NA,NA,NA,Property,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NativePerennialGrass_cover,NA,NA,NA,BareGround_cover,Litter_cover,NA,Rock_cover,NA,Distance_to_Eucalypt_canopy(m),NA,NA,NA,annual_precipitation,NA,NA,NA,NA,NA,Th_ppm,NA,NA,NA,NA,all_exotic_grass,NA,NA,NA,NA,NA,NA,NA,all_exotic_herb,native_herb_fern_gram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Capertee
R_9KB5LL2E99Hqfhn,Cardwell-1-1-1,1,1,1,NA,NA,NA,NA,logit,logit,eucalyptus,0,NA,NA,constructed variable (combining information from two or more original variables),"summed variables euc_sdlgs0_50cm, euc_sdlgs50cm-2m,euc_sdlgs>2m, and then manually converted to presence-absence data where 1 = present, 0 = absent",NA,R_9KB5LL2E99Hqfhn,NA,NA,0,generalised,standard,21,NA,NA,NA,NA,NA,NA,NA,exclude,exclude_all,exclude,There was little evidence to suggest the presence or abundance of Eucalyptus spp. seedlings was influenced by exotic or native grass cover.,none_c,basic data manipulation - Microsoft Excel; assumption testing - IBM SPSS v25; ANOVA - Primer v6; DISTLM - Primer 6; binomial regression - IBM SPSS v25,Excel,NA,SPSS,25,NA,NA,Season,Property,NA,NA,NA,NA,NA,ExoticAnnualGrass_cover,ExoticAnnualHerb_cover,ExoticPerennialHerb_cover,ExoticPerennialGrass_cover,ExoticShrub_cover,NativePerennialFern_cover,NativePerennialGrass_cover,NativePerennialHerb_cover,NativePerennialGraminoid_cover,NativeShrub_cover,BareGround_cover,Litter_cover,MossLichen_cover,Rock_cover,Euc_canopy_cover,Distance_to_Eucalypt_canopy(m),euc_sdlgs0_50cm,euc_sdlgs50cm-2m,euc_sdlgs>2m,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cardwell
R_AzL6RdNTHtPjxzX,Carnarvo-1-1-1,1,1,1,-9.06E-04,slope,341,0.0048042,log,log,eucalyptus,1,NA,NA,constructed variable (combining information from two or more original variables),data$total_seedlings..temp.<- data$euc_sdlgs0_50cm+data$euc_sdlgs50cm.2m+data$euc_sdlgs.2m,euc_sdlgs_all,R_AzL6RdNTHtPjxzX,all_grass,349,0,generalised,standard,2,2,1,1,1,1,0,0,retain,retain,NA,Grass cover does not significantly influence Eucalyptus spp. seedling recruitment,none_c,R version 4.0.0,R,4.0.0,R,4.0.0,NA,NA,NA,Property,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,all_grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carnarvo
R_AzL6RdNTHtPjxzX,Carrieto-1-1-2,1,1,2,NA,slope,341,0.0048042,log,log,eucalyptus,NA,NA,NA,constructed variable (combining information from two or more original variables),data$total_seedlings..temp.<- data$euc_sdlgs0_50cm+data$euc_sdlgs50cm.2m+data$euc_sdlgs.2m,euc_sdlgs_all,R_AzL6RdNTHtPjxzX,NA,NA,CHECK,CHECK,standard,0,NA,NA,NA,NA,NA,NA,NA,exclude,exclude_all,NA,NA,CHECK,NA,CHECK,CHECK,CHECK,CHECK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Carrieto
